hour,OEE,availability,performance,quality,throughput,raw_inventory,wip,finished,energy_price,temp,humidity,voltage,available_workers,fatigue,maintenance,downtime,MTBF,shift
2653,0.05871315235260791,0.4,0.17268574221355268,0.85,24,200.6431260685225,30,740681,58.16,22.3,19.6,0.98,4,1.0,0,1,2566.2,1
2654,0.12887825541811426,0.6,0.2527024616041456,0.85,57,166.4431260685225,87,740681,58.74,19.6,20.3,0.98,4,1.0,0,1,2566.8,1
2655,0.1287580797728442,0.6,0.25246682308400825,0.85,63,553.0557876542604,144,740687,58.94,17.3,19.4,0.99,4,1.0,0,1,2567.4,1
2656,0.1286056435388006,0.6,0.2521679285074522,0.85,50,523.0557876542604,170,740711,59.2,17.2,22.5,0.99,4,1.5,0,1,2568.0,2
2657,0.12846546956359722,0.6,0.25189307757568086,0.85,63,485.25578765426036,176,740768,58.62,16.1,20.2,1.0,3,1.5,0,1,2568.6,2
2658,0.12830084441121178,0.6,0.2515702831592388,0.85,53,453.45578765426035,166,740831,58.02,14.8,21.2,1.0,2,1.5,0,1,2569.2,2
2659,0.12812382431694763,0.6,0.25122318493519147,0.85,66,413.8557876542603,182,740881,57.62,15.6,22.5,1.0,2,1.5,0,1,2569.8,2
2660,0.12795529376869158,0.6,0.2508927328797874,0.85,60,377.8557876542603,179,740944,57.26,16.6,21.2,1.01,2,1.5,0,1,2570.4,2
2661,0.12779124612795706,0.6,0.2505710708391315,0.85,59,342.45578765426035,185,740997,56.7,18.4,24.2,1.01,2,1.5,0,1,2571.0,2
2662,0.12763567229915337,0.6,0.25026602411598703,0.85,57,308.25578765426036,176,741063,57.68,20.7,22.2,1.01,2,1.5,0,1,2571.6,2
2663,0.12750816620569677,0.6,0.25001601216803293,0.85,57,274.05578765426037,173,741123,57.36,22.0,23.7,1.01,2,1.5,0,1,2572.2,2
2664,0.12737620070569505,0.6,0.24975725628567655,0.85,54,241.65578765426037,168,741182,57.21,25.0,25.3,1.01,2,1.0,0,1,2572.8,0
2665,0.1272689718612338,0.6,0.24954700364947807,0.85,54,209.25578765426036,165,741239,57.55,27.8,25.4,1.02,2,1.0,0,1,2573.4,0
2666,0.1271723855317101,0.6,0.24935761868962764,0.85,56,175.65578765426037,164,741296,57.38,30.8,24.4,1.03,2,1.0,0,1,2574.0,0
2667,0.12707620153061874,0.6,0.24916902260905638,0.85,51,655.3252007774996,161,741350,56.68,32.2,26.5,1.02,2,1.0,0,1,2574.6,0
2668,0.12698715301108565,0.6,0.2489944176687954,0.85,64,616.9252007774996,171,741404,56.44,33.5,26.1,1.03,2,1.0,0,1,2575.2,0
2669,0.36523260554766684,1.0,0.42968541829137274,0.85,188,504.12520077749963,303,741460,55.69,34.6,26.9,1.03,2,1.0,0,0,2576.2,0
2670,0.36502808639924833,1.0,0.4294448075285275,0.85,187,391.92520077749964,439,741511,55.18,33.6,28.8,1.03,2,1.0,0,0,2577.2,0
2671,0.36478813925899245,1.0,0.4291625167752852,0.85,176,286.3252007774996,551,741575,56.18,34.8,27.8,1.01,2,1.0,0,0,2578.2,0
2672,0.3645753076874202,1.0,0.4289121266910826,0.85,166,186.72520077749962,529,741763,55.69,33.6,29.6,1.0,4,1.0,0,0,2579.2,1
2673,0.364333107239774,1.0,0.4286271849879695,0.85,144,531.871776303448,486,741950,55.96,31.7,28.6,1.0,4,1.0,0,0,2580.2,1
2674,0.36408275900632503,1.0,0.42833265765450007,0.85,176,426.27177630344795,486,742126,55.49,29.6,29.8,1.0,4,1.0,0,0,2581.2,1
2675,0.36382683221747103,1.0,0.4280315673146718,0.85,156,332.6717763034479,476,742292,56.43,27.2,29.9,0.99,4,1.0,0,0,2582.2,1
2676,0.36353693953421207,1.0,0.427690517099073,0.85,185,221.67177630344793,517,742436,56.16,25.5,32.2,0.99,4,1.0,0,0,2583.2,1
2677,0.3632257585231072,1.0,0.4273244217918908,0.85,176,116.07177630344793,517,742612,56.52,22.0,33.8,1.0,4,1.0,0,0,2584.2,1
2678,0.3628748216055599,1.0,0.4269115548300705,0.85,159,606.5987203408299,520,742768,56.26,19.9,33.1,1.01,4,1.0,0,0,2585.2,1
2679,0.3624929932313186,1.0,0.42646234497802193,0.85,152,515.3987203408299,487,742953,55.43,18.9,32.0,1.01,4,1.0,0,0,2586.2,1
2680,0.36210656067803537,1.0,0.4260077184447475,0.85,182,406.1987203408299,493,743129,54.43,15.4,36.2,0.99,2,1.5,0,0,2587.2,2
2681,0.3616288069808674,1.0,0.4254456552716087,0.85,176,300.5987203408299,510,743288,55.29,15.6,35.6,0.99,2,1.5,0,0,2588.2,2
2682,0.36107630662412593,1.0,0.42479565485191284,0.85,153,208.7987203408299,511,743440,54.89,15.0,36.6,0.99,2,1.5,0,0,2589.2,2
2683,0.36057310945304527,1.0,0.4242036581800533,0.85,171,106.19872034082991,500,743622,55.45,14.8,36.4,0.99,2,1.5,0,0,2590.2,2
2684,0.3600458997943977,1.0,0.42358341152282086,0.85,156,564.9951175646391,480,743798,54.79,16.6,38.3,0.98,2,1.5,0,0,2591.2,2
2685,0.3596270340596035,1.0,0.4230906283054159,0.85,147,476.79511756463916,474,743951,54.35,18.4,36.6,0.96,2,1.5,0,0,2592.2,2
2686,0.3592332385031921,1.0,0.42262733941552016,0.85,173,372.99511756463914,476,744122,55.14,19.2,37.1,0.96,2,1.5,0,0,2593.2,2
2687,0.3588366791136194,1.0,0.42216079895719927,0.85,165,273.99511756463914,485,744278,55.13,23.2,37.5,0.94,2,1.5,0,0,2594.2,2
2688,0.35851597318737727,1.0,0.4217834978675027,0.85,170,171.99511756463914,508,744425,54.71,25.4,38.3,0.95,2,1.0,0,0,2595.2,0
2689,0.3582092146049339,1.0,0.42142260541756926,0.85,153,754.3050366273222,488,744598,55.06,27.8,39.6,0.96,2,1.0,0,0,2596.2,0
2690,0.3579544097499862,1.0,0.4211228349999838,0.85,156,660.7050366273222,479,744763,55.97,30.8,42.7,0.96,2,1.0,0,0,2597.2,0
2691,0.3577013717565716,1.0,0.4208251432430254,0.85,153,568.9050366273223,462,744933,56.06,32.0,43.9,0.96,2,1.0,0,0,2598.2,0
2692,0.35747589426909876,1.0,0.42055987561070446,0.85,149,479.5050366273223,458,745086,56.42,34.6,41.3,0.96,2,1.0,0,0,2599.2,0
2693,0.357265043755166,1.0,0.4203118161825482,0.85,143,393.7050366273223,445,745242,55.84,34.7,43.2,0.97,2,1.0,0,0,2600.2,0
2694,0.3570595302670371,1.0,0.42007003560827894,0.85,175,288.7050366273223,467,745395,56.71,35.3,43.2,0.96,2,1.0,0,0,2601.2,0
2695,0.3568251387945268,1.0,0.4197942809347374,0.85,135,207.70503662732227,453,745544,56.2,35.0,45.4,0.97,2,1.0,0,0,2602.2,0
2696,0.35660275363375293,1.0,0.419532651333827,0.85,152,116.50503662732227,462,745687,55.47,33.8,46.2,0.98,4,1.0,0,0,2603.2,1
2697,0.3563837934624609,1.0,0.41927505113230695,0.85,164,524.3854903241461,451,745862,54.54,31.5,48.6,0.99,4,1.0,0,0,2604.2,1
2698,0.3561589170033229,1.0,0.4190104905921446,0.85,135,443.3854903241461,451,745997,55.12,29.8,47.7,0.99,4,1.0,0,0,2605.2,1
2699,0.3559127824203207,1.0,0.41872092049449494,0.85,168,342.58549032414606,467,746149,55.11,26.9,47.0,1.01,4,1.0,0,0,2606.2,1
2700,0.355655536238471,1.0,0.418418277927613,0.85,140,258.58549032414606,443,746313,54.39,25.3,47.9,1.0,4,1.0,0,0,2607.2,1
2701,0.3553303414754816,1.0,0.41803569585350775,0.85,138,175.78549032414605,446,746448,54.88,21.8,47.6,1.02,4,1.0,0,0,2608.2,1
2702,0.35498351511608217,1.0,0.4176276648424496,0.85,144,559.3030872426286,422,746616,55.76,20.5,50.1,1.04,4,1.0,0,0,2609.2,1
2703,0.3546099942684738,1.0,0.4171882285511456,0.85,177,453.10308724262865,459,746756,56.18,18.2,50.4,1.04,4,1.0,0,0,2610.2,1
2704,0.35419980750342905,1.0,0.41670565588638714,0.85,175,348.10308724262865,496,746894,55.6,16.9,51.3,1.03,2,1.5,0,0,2611.2,2
2705,0.3537396893662886,1.0,0.41616434043092776,0.85,183,238.30308724262864,535,747038,55.25,15.8,50.6,1.02,2,1.5,0,0,2612.2,2
2706,0.3532648530464219,1.0,0.41560570946637876,0.85,186,126.70308724262864,544,747215,55.21,14.4,53.8,1.03,2,1.5,0,0,2613.2,2
2707,0.35277852620894423,1.0,0.4150335602458167,0.85,169,570.1087800349774,538,747390,55.03,17.0,52.5,1.03,2,1.5,0,0,2614.2,2
2708,0.35233369478803395,1.0,0.4145102291623929,0.85,162,472.9087800349774,517,747573,55.77,16.4,53.4,1.02,2,1.5,0,0,2615.2,2
2709,0.35189040477174066,1.0,0.4139887114961655,0.85,164,374.5087800349774,495,747759,56.53,17.9,54.5,1.01,2,1.5,0,0,2616.2,2
2710,0.35146415295348954,1.0,0.4134872387688112,0.85,168,273.7087800349774,494,747928,55.94,18.6,56.8,0.99,2,1.5,0,0,2617.2,2
2711,0.35107706636097824,1.0,0.41303184277762145,0.85,150,183.7087800349774,482,748090,55.04,22.9,55.2,0.99,2,1.5,0,0,2618.2,2
2712,0.3507256074002968,1.0,0.412618361647408,0.85,146,666.4345946203277,464,748254,55.9,25.6,55.6,0.98,2,1.0,0,0,2619.2,0
2713,0.3503989714255758,1.0,0.4122340840300892,0.85,150,576.4345946203277,446,748422,56.89,26.7,55.7,0.96,2,1.0,0,0,2620.2,0
2714,0.3501019917640341,1.0,0.4118846961929813,0.85,172,473.23459462032775,468,748572,56.34,29.6,54.2,0.96,2,1.0,0,0,2621.2,0
2715,0.3498574783146082,1.0,0.41159703331130376,0.85,162,376.03459462032777,484,748718,57.24,31.6,56.7,0.95,2,1.0,0,0,2622.2,0
2716,0.349604993284386,1.0,0.41129999209927764,0.85,156,282.43459462032774,490,748868,57.16,35.0,57.7,0.93,2,1.0,0,0,2623.2,0
2717,0.3494077548326201,1.0,0.411067946861906,0.85,150,192.43459462032774,468,749040,58.1,34.8,58.0,0.95,2,1.0,0,0,2624.2,0
2718,0.34919025620477234,1.0,0.4108120661232616,0.85,142,613.9987712435584,448,749202,57.41,35.6,58.2,0.96,2,1.0,0,0,2625.2,0
2719,0.34897524949241365,1.0,0.41055911704989845,0.85,142,528.7987712435583,434,749358,56.59,34.6,59.7,0.96,2,1.0,0,0,2626.2,0
2720,0.3487646942868387,1.0,0.4103114050433397,0.85,144,442.3987712435584,428,749508,57.03,33.9,58.5,0.95,4,1.0,0,0,2627.2,1
2721,0.3485512208138982,1.0,0.41006025978105676,0.85,151,351.79877124355835,437,749650,58.02,31.8,58.2,0.95,4,1.0,0,0,2628.2,1
2722,0.3483278414483725,1.0,0.40979746052749705,0.85,139,268.3987712435584,434,749792,58.97,31.1,60.1,0.95,4,1.0,0,0,2629.2,1
2723,0.34807939643366087,1.0,0.40950517227489514,0.85,132,189.19877124355838,422,749936,59.61,26.7,59.1,0.96,4,1.0,0,0,2630.2,1
2724,0.3478077777322925,1.0,0.4091856208615206,0.85,130,442.38442844357917,401,750087,58.69,24.5,59.9,0.96,4,1.0,0,0,2631.2,1
2725,0.3474592579419656,1.0,0.40877559757878307,0.85,159,346.9844284435792,421,750226,59.04,23.1,59.1,0.94,4,1.0,0,0,2632.2,1
2726,0.34712198277851336,1.0,0.40837880326883924,0.85,144,260.5844284435792,433,750358,59.45,20.8,58.6,0.93,4,1.0,0,0,2633.2,1
2727,0.4481078058591125,1.0,0.5103733551926111,0.8779999999999999,169,159.18442844357924,472,750488,58.99,17.7,58.6,0.93,4,1.0,0,0,2634.2,1
2728,0.4476823910130909,1.0,0.5098888280331332,0.8779999999999999,203,350.07573220587574,516,750647,59.42,16.0,58.9,0.94,3,1.5,0,0,2635.2,2
2729,0.4471241550017361,1.0,0.5092530239199728,0.8779999999999999,181,241.47573220587574,553,750791,58.56,15.9,57.9,0.95,2,1.5,0,0,2636.2,2
2730,0.44662868541044254,1.0,0.5086887077567683,0.8779999999999999,210,115.47573220587574,594,750960,57.63,15.4,59.4,0.96,2,1.5,0,0,2637.2,2
2731,0.44606795133335503,1.0,0.5080500584662359,0.8779999999999999,194,514.8773152535189,585,751163,57.76,14.9,61.3,0.96,2,1.5,0,0,2638.2,2
2732,0.44555357270444007,1.0,0.5074642058137131,0.8779999999999999,216,385.27731525351885,620,751344,57.53,16.5,58.6,0.97,2,1.5,0,0,2639.2,2
2733,0.4451062069277435,1.0,0.506954677594241,0.8779999999999999,211,258.6773152535188,621,751554,57.42,19.1,58.8,0.98,2,1.5,0,0,2640.2,2
2734,0.44469392509445416,1.0,0.5064851083080344,0.8779999999999999,197,454.0276595496376,624,751748,57.94,19.8,59.1,0.98,2,1.5,0,0,2641.2,2
2735,0.44430776651188725,1.0,0.5060452921547691,0.8779999999999999,216,324.4276595496376,624,751964,57.31,21.4,59.9,0.98,2,1.5,0,0,2642.2,2
2736,0.44395853631066506,1.0,0.5056475356613498,0.8779999999999999,214,196.0276595496376,627,752175,57.37,24.8,59.7,0.97,2,1.0,0,0,2643.2,0
2737,0.4436463992458836,1.0,0.5052920264759495,0.8779999999999999,182,447.09284930120003,612,752372,57.53,27.5,58.5,0.98,2,1.0,0,0,2644.2,0
2738,0.44334674585501876,1.0,0.5049507355979713,0.8779999999999999,213,319.2928493012,609,752588,58.27,30.1,58.0,0.99,2,1.0,0,0,2645.2,0
2739,0.4430819963348197,1.0,0.5046491985590202,0.8779999999999999,195,202.29284930120002,590,752802,57.68,32.6,57.7,0.99,2,1.0,0,0,2646.2,0
2740,0.4428303086073851,1.0,0.504362538277204,0.8779999999999999,202,81.09284930120003,610,752984,56.96,34.5,58.9,0.98,2,1.0,0,0,2647.2,0
2741,0.4426078069988994,1.0,0.5041091195887237,0.8779999999999999,181,422.75731108157936,578,753197,56.08,34.3,57.3,1.0,2,1.0,0,0,2648.2,0
2742,0.4423879204828682,1.0,0.5038586793654536,0.8779999999999999,215,293.75731108157936,598,753392,56.62,35.2,58.1,0.99,2,1.0,0,0,2649.2,0
2743,0.4421681675496543,1.0,0.5036083912866223,0.8779999999999999,208,168.95731108157935,604,753594,57.36,34.7,57.9,0.98,2,1.0,0,0,2650.2,0
2744,0.4419449275288578,1.0,0.5033541315818426,0.8779999999999999,197,430.2671482341328,620,753775,57.98,33.7,58.8,0.98,4,1.0,0,0,2651.2,1
2745,0.4417113317486223,1.0,0.5030880771624401,0.8779999999999999,217,300.0671482341328,622,753990,57.55,31.7,56.4,0.98,4,1.0,0,0,2652.2,1
2746,0.4414528501641705,1.0,0.5027936790024722,0.8779999999999999,211,173.4671482341328,625,754198,58.22,29.7,56.8,0.98,4,1.0,0,0,2653.2,1
2747,0.4411650985347444,1.0,0.5024659436614402,0.8779999999999999,197,626.077726281241,625,754395,58.89,27.3,55.1,0.98,4,1.0,0,0,2654.2,1
2748,0.44088511946525816,1.0,0.5021470608943716,0.8779999999999999,180,518.077726281241,588,754612,58.75,24.5,56.3,0.99,4,1.0,0,0,2655.2,1
2749,0.4406018678782037,1.0,0.5018244508863369,0.8779999999999999,225,383.077726281241,602,754823,57.98,22.0,54.7,1.0,4,1.0,0,0,2656.2,1
2750,0.4402705566976019,1.0,0.50144710330023,0.8779999999999999,180,275.077726281241,585,755020,58.19,19.6,53.9,0.99,4,1.0,0,0,2657.2,1
2751,0.43984066648709025,1.0,0.5009574789146815,0.8779999999999999,223,141.277726281241,628,755200,58.05,17.0,53.7,0.99,4,1.0,0,0,2658.2,1
2752,0.4393642183366989,1.0,0.5004148272627551,0.8779999999999999,197,412.3677695076529,600,755425,57.42,16.7,52.5,0.99,2,1.5,0,0,2659.2,2
2753,0.43882892523226985,1.0,0.49980515402308645,0.8779999999999999,191,297.76776950765293,611,755605,57.1,15.3,52.8,0.98,2,1.5,0,0,2660.2,2
2754,0.4383155980803503,1.0,0.49922049895256304,0.8779999999999999,164,199.36776950765295,552,755828,57.59,15.7,52.0,0.96,2,1.5,0,0,2661.2,2
2755,0.4378395528538691,1.0,0.49867830621169607,0.8779999999999999,198,583.1517950569391,553,756025,56.65,15.3,51.8,0.95,2,1.5,0,0,2662.2,2
2756,0.4373489062609177,1.0,0.4981194832128904,0.8779999999999999,205,460.15179505693914,567,756216,57.36,17.0,49.7,0.95,2,1.5,0,0,2663.2,2
2757,0.43690091312051577,1.0,0.49760924045616833,0.8779999999999999,161,363.5517950569391,564,756380,56.38,18.2,51.8,0.94,2,1.5,0,0,2664.2,2
2758,0.4364654135490076,1.0,0.4971132272767741,0.8779999999999999,211,236.95179505693912,577,756578,55.86,20.8,51.1,0.95,2,1.5,0,0,2665.2,2
2759,0.43610903954706515,1.0,0.4967073343360652,0.8779999999999999,188,124.15179505693912,560,756783,55.46,23.1,48.6,0.92,2,1.5,0,0,2666.2,2
2760,0.4358018213650162,1.0,0.4963574275227976,0.8779999999999999,192,478.0536392751639,591,756944,54.5,25.2,48.1,0.93,2,1.0,0,0,2667.2,0
2761,0.4354835895345726,1.0,0.49599497669085724,0.8779999999999999,160,382.0536392751639,540,757155,54.1,27.6,48.9,0.94,2,1.0,0,0,2668.2,0
2762,0.4352047368652888,1.0,0.4956773768397368,0.8779999999999999,181,273.45363927516394,533,757343,53.52,29.8,46.2,0.94,2,1.0,0,0,2669.2,0
2763,0.4349364138965319,1.0,0.49537176981381775,0.8779999999999999,179,166.05363927516396,520,757535,53.36,31.6,46.6,0.94,2,1.0,0,0,2670.2,0
2764,0.434671204557106,1.0,0.49506970906276315,0.8779999999999999,159,452.8865698422693,519,757695,53.78,33.0,47.0,0.95,2,1.0,0,0,2671.2,0
2765,0.43444734228770227,1.0,0.4948147406465858,0.8779999999999999,159,357.4865698422693,497,757876,54.68,34.6,43.9,0.94,2,1.0,0,0,2672.2,0
2766,0.4342177232706794,1.0,0.49455321557025,0.8779999999999999,158,262.6865698422693,476,758055,55.46,35.1,44.9,0.95,2,1.0,0,0,2673.2,0
2767,0.4339757479495432,1.0,0.49427761725460506,0.8779999999999999,174,158.28656984226933,491,758214,56.04,35.2,43.7,0.95,2,1.0,0,0,2674.2,0
2768,0.43373974829812656,1.0,0.4940088249409187,0.8779999999999999,164,464.47246541909647,496,758373,55.58,33.9,43.5,0.94,4,1.0,0,0,2675.2,1
2769,0.4335076602433894,1.0,0.49374448774873514,0.8779999999999999,168,363.67246541909645,506,758531,54.61,31.0,42.7,0.94,4,1.0,0,0,2676.2,1
2770,0.43324841976619194,1.0,0.49344922524623236,0.8779999999999999,191,249.07246541909646,523,758705,55.44,30.2,40.2,0.94,4,1.0,0,0,2677.2,1
2771,0.43299710768973776,1.0,0.4931629928129132,0.8779999999999999,163,151.27246541909648,522,758869,55.18,27.8,40.6,0.94,4,1.0,0,0,2678.2,1
2772,0.4327154313388341,1.0,0.49284217692350135,0.8779999999999999,193,480.61332693527487,547,759037,55.75,25.3,39.6,0.94,4,1.0,0,0,2679.2,1
2773,0.4324073406714332,1.0,0.4924912763911541,0.8779999999999999,178,373.81332693527486,534,759228,54.83,22.6,39.9,0.94,4,1.0,0,0,2680.2,1
2774,0.4320422675595665,1.0,0.4920754755803719,0.8779999999999999,186,262.21332693527484,557,759391,54.2,19.9,37.9,0.95,4,1.0,0,0,2681.2,1
2775,0.43165678749007125,1.0,0.4916364322210379,0.8779999999999999,159,166.81332693527486,523,759584,54.11,18.2,38.6,0.94,4,1.0,0,0,2682.2,1
2776,0.4312162966121702,1.0,0.49113473418242626,0.8779999999999999,196,516.8267193788682,541,759762,53.68,15.7,37.6,0.95,2,1.5,0,0,2683.2,2
2777,0.4306966743177057,1.0,0.4905429092456785,0.8779999999999999,159,421.42671937886826,514,759948,54.34,16.2,36.0,0.95,2,1.5,0,0,2684.2,2
2778,0.4302263305180882,1.0,0.4900072101572759,0.8779999999999999,183,311.62671937886824,538,760107,54.7,15.1,36.1,0.95,2,1.5,0,0,2685.2,2
2779,0.4297505593160829,1.0,0.4894653295171788,0.8779999999999999,203,189.82671937886823,545,760303,54.68,15.5,35.0,0.96,2,1.5,0,0,2686.2,2
2780,0.42921984413118847,1.0,0.48886087030887077,0.8779999999999999,198,634.6990842310183,584,760462,53.89,16.7,34.5,0.96,2,1.5,0,0,2687.2,2
2781,0.4287517556760139,1.0,0.48832773994990203,0.8779999999999999,190,520.6990842310183,591,760645,53.52,18.0,33.5,0.95,2,1.5,0,0,2688.2,2
2782,0.4282823902777789,1.0,0.4877931552138713,0.8779999999999999,157,426.49908423101834,545,760848,53.75,19.6,34.2,0.94,2,1.5,0,0,2689.2,2
2783,0.42791811139122055,1.0,0.4873782589877228,0.8779999999999999,184,316.09908423101837,531,761046,52.9,22.7,32.0,0.97,2,1.5,0,0,2690.2,2
2784,0.4275731099063401,1.0,0.48698531879993184,0.8779999999999999,202,194.89908423101838,543,761236,52.12,25.4,31.7,0.95,2,1.0,0,0,2691.2,0
2785,0.4272423522195906,1.0,0.4866086016168459,0.8779999999999999,203,544.7418255103437,589,761393,52.79,27.7,31.2,0.97,2,1.0,0,0,2692.2,0
2786,0.4269497646359241,1.0,0.4862753583552667,0.8779999999999999,176,439.14182551034366,581,761577,52.98,29.5,30.8,0.97,2,1.0,0,0,2693.2,0
2787,0.42666784390984663,1.0,0.4859542641342217,0.8779999999999999,203,317.34182551034365,582,761779,53.08,32.1,28.3,0.97,2,1.0,0,0,2694.2,0
2788,0.42639612284218786,1.0,0.48564478683620493,0.8779999999999999,203,741.4151203238855,582,761982,52.83,33.4,29.3,0.97,2,1.0,0,0,2695.2,0
2789,0.4261597542985914,1.0,0.485375574371972,0.8779999999999999,185,630.4151203238855,591,762158,53.08,35.4,30.4,0.98,2,1.0,0,0,2696.2,0
2790,0.4259483002157014,1.0,0.4851347382866759,0.8779999999999999,208,505.6151203238855,596,762361,52.2,35.0,27.9,0.99,2,1.0,0,0,2697.2,0
2791,0.4257025354630288,1.0,0.48485482398978225,0.8779999999999999,178,398.8151203238855,571,762564,51.97,35.4,27.1,0.97,2,1.0,0,0,2698.2,0
2792,0.4254856418746723,1.0,0.484607792567964,0.8779999999999999,172,295.6151203238855,558,762749,52.48,33.9,27.6,0.96,4,1.0,0,0,2699.2,1
2793,0.4252575076225077,1.0,0.48434795856777646,0.8779999999999999,173,191.81512032388548,523,762957,52.16,31.7,24.1,0.98,4,1.0,0,0,2700.2,1
2794,0.425017682203807,1.0,0.4840748088881629,0.8779999999999999,173,517.8512855190656,518,763135,51.5,29.8,24.8,0.98,4,1.0,0,0,2701.2,1
2795,0.42476459821953255,1.0,0.4837865583365975,0.8779999999999999,181,409.2512855190656,527,763307,51.29,27.3,25.7,0.99,4,1.0,0,0,2702.2,1
2796,0.42444539429409606,1.0,0.4834230003349614,0.8779999999999999,206,285.6512855190656,560,763480,50.81,25.4,24.3,1.0,4,1.0,0,0,2703.2,1
2797,0.42412915535127294,1.0,0.48306281930668904,0.8779999999999999,192,170.4512855190656,579,763653,50.02,22.4,26.3,0.99,4,1.0,0,0,2704.2,1
2798,0.27801540374192385,0.8,0.3958078071496638,0.8779999999999999,105,703.432862556373,503,763834,50.61,20.5,22.0,0.98,4,1.0,0,1,2705.2,1
2799,0.2777788213818113,0.8,0.39547098716089313,0.8779999999999999,108,638.6328625563731,405,764040,50.61,17.2,23.7,0.97,4,1.0,0,1,2706.0,1
2800,0.27749183241283887,0.8,0.3950624037768208,0.8779999999999999,106,575.0328625563731,319,764232,49.66,16.4,22.7,0.97,2,1.5,0,1,2706.8,2
2801,0.27722283256593083,0.8,0.3946794313296282,0.8779999999999999,136,493.43286255637304,350,764337,50.36,15.8,22.6,1.01,2,1.5,0,1,2707.6,2
2802,0.27689754513449777,0.8,0.39421632279968366,0.8779999999999999,140,409.43286255637304,382,764445,50.24,14.7,21.6,1.02,2,1.5,0,1,2708.4,2
2803,0.2765464795369287,0.8,0.39371651414710807,0.8779999999999999,124,335.03286255637306,400,764551,49.54,15.3,20.9,1.02,2,1.5,0,1,2709.2,2
2804,0.27622121686028833,0.8,0.39325344086031944,0.8779999999999999,117,264.8328625563731,381,764687,48.61,17.3,21.1,1.03,2,1.5,0,1,2710.0,2
2805,0.4106378066391643,1.0,0.4676968184956314,0.8779999999999999,181,156.23286255637308,422,764827,48.93,18.5,20.7,1.03,2,1.5,0,0,2711.0,2
2806,0.4102054052327468,1.0,0.4672043339780716,0.8779999999999999,173,548.6047136201506,471,764951,47.96,20.1,19.6,1.04,2,1.5,0,0,2712.0,2
2807,0.4098252889549349,1.0,0.46677139972088266,0.8779999999999999,194,432.20471362015064,548,765068,47.03,22.7,19.8,1.04,2,1.5,0,0,2713.0,2
2808,0.4094340750449507,1.0,0.46632582579151566,0.8779999999999999,219,300.80471362015066,586,765249,47.53,25.3,22.3,1.04,2,1.0,0,0,2714.0,0
2809,0.40913415284659277,1.0,0.4659842287546615,0.8779999999999999,207,176.60471362015068,620,765422,47.47,27.3,21.7,1.03,2,1.0,0,0,2715.0,0
2810,0.4088159860370626,1.0,0.46562185197843126,0.8779999999999999,164,560.6698402478368,590,765616,46.48,29.8,19.0,1.03,2,1.0,0,0,2716.0,0
2811,0.4085763376220538,1.0,0.4653489038975557,0.8779999999999999,190,446.66984024783676,561,765835,47.27,32.1,21.1,1.02,2,1.0,0,0,2717.0,0
2812,0.4083238198533214,1.0,0.4650612982384071,0.8779999999999999,160,350.66984024783676,514,766042,47.61,33.8,20.5,1.01,2,1.0,0,0,2718.0,0
2813,0.40809522170172446,1.0,0.4648009358789573,0.8779999999999999,189,237.26984024783678,539,766206,47.48,34.0,19.3,0.99,2,1.0,0,0,2719.0,0
